,term,df,sumsq,meansq,statistic,p.value,feature,neg_log_p,dataset
1726,Metadata_treatment_time,1,1.090875066,1.090875066,4.343755382,0.038489311,Cytoplasm_Texture_Correlation_AGP_10_02,1.414659867,bortezomib
1727,Metadata_batch,4,1.893442749,0.473360687,1.884874902,0.114750529,Cytoplasm_Texture_Correlation_AGP_10_02,0.940245303,bortezomib
1728,Metadata_clone_number,8,145.6403809,18.20504761,72.49067838,1.67E-53,Cytoplasm_Texture_Correlation_AGP_10_02,52.77811725,bortezomib
1729,Metadata_clone_type_indicator,1,16.04088654,16.04088654,63.69054791,1.37E-13,Cytoplasm_Texture_Correlation_AGP_10_03,12.86313418,bortezomib
1730,Metadata_treatment_time,1,1.784315296,1.784315296,7.084647008,0.008444136,Cytoplasm_Texture_Correlation_AGP_10_03,2.073444789,bortezomib
1731,Metadata_batch,4,3.187411329,0.796852832,3.163914497,0.015161209,Cytoplasm_Texture_Correlation_AGP_10_03,1.819266175,bortezomib
1732,Metadata_clone_number,8,125.9712018,15.74640022,62.52128615,4.64E-49,Cytoplasm_Texture_Correlation_AGP_10_03,48.33329515,bortezomib
1733,Metadata_clone_type_indicator,1,7.029945357,7.029945357,19.13412131,2.01E-05,Cytoplasm_Texture_Correlation_AGP_20_00,4.696525861,bortezomib
1734,Metadata_treatment_time,1,0.269425411,0.269425411,0.733322699,0.3928927,Cytoplasm_Texture_Correlation_AGP_20_00,0.40572604,bortezomib
1735,Metadata_batch,4,1.949309461,0.487327365,1.326408734,0.261637399,Cytoplasm_Texture_Correlation_AGP_20_00,0.582300177,bortezomib
1736,Metadata_clone_number,8,108.270986,13.53387325,36.83652708,9.38E-35,Cytoplasm_Texture_Correlation_AGP_20_00,34.0275791,bortezomib
1737,Metadata_clone_type_indicator,1,0.422650528,0.422650528,1.027199114,0.312113135,Cytoplasm_Texture_Correlation_AGP_20_01,0.505687954,bortezomib
1738,Metadata_treatment_time,1,0.079886708,0.079886708,0.194154626,0.659984583,Cytoplasm_Texture_Correlation_AGP_20_01,0.180466209,bortezomib
1739,Metadata_batch,4,4.977205544,1.244301386,3.024118499,0.019010045,Cytoplasm_Texture_Correlation_AGP_20_01,1.721016856,bortezomib
1740,Metadata_clone_number,8,76.96108338,9.620135423,23.3805329,1.11E-24,Cytoplasm_Texture_Correlation_AGP_20_01,23.95508786,bortezomib
1741,Metadata_clone_type_indicator,1,2.857062341,2.857062341,7.042771291,0.008636413,Cytoplasm_Texture_Correlation_AGP_20_02,2.063666598,bortezomib
1742,Metadata_treatment_time,1,1.011585538,1.011585538,2.493598226,0.115982286,Cytoplasm_Texture_Correlation_AGP_20_02,0.935608335,bortezomib
1743,Metadata_batch,4,2.855885419,0.713971355,1.759967533,0.138646205,Cytoplasm_Texture_Correlation_AGP_20_02,0.858092014,bortezomib
1744,Metadata_clone_number,8,94.10053595,11.76256699,28.9951913,3.51E-29,Cytoplasm_Texture_Correlation_AGP_20_02,28.45520187,bortezomib
1745,Metadata_clone_type_indicator,1,0.00045388,0.00045388,0.000883862,0.976313898,Cytoplasm_Texture_Correlation_AGP_20_03,0.010410528,bortezomib
1746,Metadata_treatment_time,1,0.166729344,0.166729344,0.324679863,0.569485361,Cytoplasm_Texture_Correlation_AGP_20_03,0.244517435,bortezomib
1747,Metadata_batch,4,3.820156973,0.955039243,1.859792664,0.119214834,Cytoplasm_Texture_Correlation_AGP_20_03,0.923669701,bortezomib
1748,Metadata_clone_number,8,55.84540204,6.980675255,13.59379598,1.71E-15,Cytoplasm_Texture_Correlation_AGP_20_03,14.76637419,bortezomib
1749,Metadata_clone_type_indicator,1,11.49683544,11.49683544,27.56421636,4.06E-07,Cytoplasm_Texture_Correlation_AGP_5_02,6.390949751,bortezomib
1750,Metadata_treatment_time,1,2.772258642,2.772258642,6.646623533,0.010695554,Cytoplasm_Texture_Correlation_AGP_5_02,1.970796706,bortezomib
1751,Metadata_batch,4,8.430850317,2.107712579,5.053342361,0.00068479,Cytoplasm_Texture_Correlation_AGP_5_02,3.164442278,bortezomib
1752,Metadata_clone_number,8,107.4294834,13.42868542,32.19591968,1.51E-31,Cytoplasm_Texture_Correlation_AGP_5_02,30.82023582,bortezomib
1753,Metadata_clone_type_indicator,1,44.08089626,44.08089626,156.279669,1.59E-26,Cytoplasm_Texture_Correlation_DNA_10_00,25.7989588,bortezomib
1754,Metadata_treatment_time,1,2.489397593,2.489397593,8.825642509,0.003355959,Cytoplasm_Texture_Correlation_DNA_10_00,2.474183365,bortezomib
1755,Metadata_batch,4,7.61773421,1.904433553,6.751773908,4.23E-05,Cytoplasm_Texture_Correlation_DNA_10_00,4.373861227,bortezomib
1756,Metadata_clone_number,8,113.3323068,14.16653835,50.22452154,8.02E-43,Cytoplasm_Texture_Correlation_DNA_10_00,42.0956988,bortezomib
1757,Metadata_clone_type_indicator,1,29.9954151,29.9954151,100.5298956,3.05E-19,Cytoplasm_Texture_Correlation_DNA_10_01,18.51572887,bortezomib
1758,Metadata_treatment_time,1,2.724186167,2.724186167,9.130133726,0.002862666,Cytoplasm_Texture_Correlation_DNA_10_01,2.543229336,bortezomib
1759,Metadata_batch,4,7.794549226,1.948637306,6.530874947,6.06E-05,Cytoplasm_Texture_Correlation_DNA_10_01,4.217300414,bortezomib
1760,Metadata_clone_number,8,103.1996652,12.89995815,43.23432237,8.33E-39,Cytoplasm_Texture_Correlation_DNA_10_01,38.07931023,bortezomib
1761,Metadata_clone_type_indicator,1,48.1835986,48.1835986,188.8230674,3.04E-30,Cytoplasm_Texture_Correlation_DNA_10_02,29.51661566,bortezomib
1762,Metadata_treatment_time,1,3.929081774,3.929081774,15.39738197,0.000121875,Cytoplasm_Texture_Correlation_DNA_10_02,3.914084188,bortezomib
1763,Metadata_batch,4,7.573118538,1.893279634,7.419430644,1.43E-05,Cytoplasm_Texture_Correlation_DNA_10_02,4.845223181,bortezomib
1764,Metadata_clone_number,8,108.907842,13.61348026,53.34884015,1.69E-44,Cytoplasm_Texture_Correlation_DNA_10_02,43.7720069,bortezomib
1765,Metadata_clone_type_indicator,1,31.32998095,31.32998095,98.78334694,5.43E-19,Cytoplasm_Texture_Correlation_DNA_10_03,18.26498631,bortezomib
1766,Metadata_treatment_time,1,2.017578433,2.017578433,6.361419453,0.01248809,Cytoplasm_Texture_Correlation_DNA_10_03,1.903503968,bortezomib
1767,Metadata_batch,4,7.297269466,1.824317366,5.752067823,0.000217106,Cytoplasm_Texture_Correlation_DNA_10_03,3.663329162,bortezomib
1768,Metadata_clone_number,8,98.49981178,12.31247647,38.82120569,4.71E-36,Cytoplasm_Texture_Correlation_DNA_10_03,35.32728511,bortezomib
1769,Metadata_clone_type_indicator,1,10.43535279,10.43535279,24.25588306,1.83E-06,Cytoplasm_Texture_Correlation_DNA_20_00,5.736539222,bortezomib
1770,Metadata_treatment_time,1,0.167306564,0.167306564,0.38888656,0.533637133,Cytoplasm_Texture_Correlation_DNA_20_00,0.272753958,bortezomib
1771,Metadata_batch,4,6.902005254,1.725501314,4.010746827,0.003804153,Cytoplasm_Texture_Correlation_DNA_20_00,2.419741978,bortezomib
1772,Metadata_clone_number,8,64.7148343,8.089354287,18.8028556,1.27E-20,Cytoplasm_Texture_Correlation_DNA_20_00,19.89704164,bortezomib
1773,Metadata_clone_type_indicator,1,2.233750143,2.233750143,5.38446421,0.021384313,Cytoplasm_Texture_Correlation_DNA_20_01,1.6699047,bortezomib
1774,Metadata_treatment_time,1,0.188141012,0.188141012,0.453514708,0.501493261,Cytoplasm_Texture_Correlation_DNA_20_01,0.299734899,bortezomib
1775,Metadata_batch,4,7.353849954,1.838462489,4.431621639,0.001905033,Cytoplasm_Texture_Correlation_DNA_20_01,2.720097505,bortezomib
1776,Metadata_clone_number,8,41.14701259,5.143376574,12.39813108,3.15E-14,Cytoplasm_Texture_Correlation_DNA_20_01,13.50136792,bortezomib
1777,Metadata_clone_type_indicator,1,8.223629654,8.223629654,16.34514033,7.68E-05,Cytoplasm_Texture_Correlation_DNA_20_02,4.114644381,bortezomib
1778,Metadata_treatment_time,1,0.154919773,0.154919773,0.307915792,0.579618071,Cytoplasm_Texture_Correlation_DNA_20_02,0.236858083,bortezomib
1779,Metadata_batch,4,5.138295343,1.284573836,2.553196154,0.040450139,Cytoplasm_Texture_Correlation_DNA_20_02,1.393079986,bortezomib
1780,Metadata_clone_number,8,45.8289342,5.728616775,11.38609702,3.95E-13,Cytoplasm_Texture_Correlation_DNA_20_02,12.40332358,bortezomib
1781,Metadata_clone_type_indicator,1,2.083549788,2.083549788,4.155519056,0.042891985,Cytoplasm_Texture_Correlation_DNA_20_03,1.367623852,bortezomib
1782,Metadata_treatment_time,1,0.190350582,0.190350582,0.379643182,0.53853563,Cytoplasm_Texture_Correlation_DNA_20_03,0.268785558,bortezomib
1783,Metadata_batch,4,7.205501519,1.80137538,3.592738585,0.00754344,Cytoplasm_Texture_Correlation_DNA_20_03,2.122430551,bortezomib
1784,Metadata_clone_number,8,39.25087682,4.906359603,9.785449304,2.43E-11,Cytoplasm_Texture_Correlation_DNA_20_03,10.61444726,bortezomib
1785,Metadata_clone_type_indicator,1,43.5835715,43.5835715,103.5535748,1.13E-19,Cytoplasm_Texture_Correlation_DNA_5_00,18.94617215,bortezomib
1786,Metadata_treatment_time,1,4.561003768,4.561003768,10.83684124,0.001187407,Cytoplasm_Texture_Correlation_DNA_5_00,2.925400489,bortezomib
1787,Metadata_batch,4,10.11432747,2.528581867,6.007853018,0.0001427,Cytoplasm_Texture_Correlation_DNA_5_00,3.845576141,bortezomib
1788,Metadata_clone_number,8,89.46077798,11.18259725,26.56959678,2.69E-27,Cytoplasm_Texture_Correlation_DNA_5_00,26.56969503,bortezomib
1789,Metadata_clone_type_indicator,1,18.20998902,18.20998902,53.01498372,8.66E-12,Cytoplasm_Texture_Correlation_ER_20_00,11.06235856,bortezomib
1790,Metadata_treatment_time,1,0.150283413,0.150283413,0.437522102,0.509126438,Cytoplasm_Texture_Correlation_ER_20_00,0.29317435,bortezomib
1791,Metadata_batch,4,2.636826378,0.659206595,1.919156944,0.108902797,Cytoplasm_Texture_Correlation_ER_20_00,0.962960964,bortezomib
1792,Metadata_clone_number,8,105.8331184,13.22913981,38.51417102,7.43E-36,Cytoplasm_Texture_Correlation_ER_20_00,35.12885542,bortezomib
1793,Metadata_clone_type_indicator,1,0.320469107,0.320469107,0.656115276,0.418953431,Cytoplasm_Texture_Correlation_ER_20_01,0.377834248,bortezomib
1794,Metadata_treatment_time,1,0.0043134,0.0043134,0.008831078,0.925229506,Cytoplasm_Texture_Correlation_ER_20_01,0.033750526,bortezomib
1795,Metadata_batch,4,5.901740113,1.475435028,3.020745025,0.019113919,Cytoplasm_Texture_Correlation_ER_20_01,1.718650264,bortezomib
1796,Metadata_clone_number,8,61.86004941,7.732506176,15.83121528,9.05E-18,Cytoplasm_Texture_Correlation_ER_20_01,17.04318373,bortezomib
1797,Metadata_clone_type_indicator,1,13.23781854,13.23781854,38.15611187,3.92E-09,Cytoplasm_Texture_Correlation_ER_20_02,8.407121585,bortezomib
1798,Metadata_treatment_time,1,1.221746125,1.221746125,3.521507846,0.062118537,Cytoplasm_Texture_Correlation_ER_20_02,1.20677878,bortezomib
1799,Metadata_batch,4,3.741213631,0.935303408,2.695877826,0.032220789,Cytoplasm_Texture_Correlation_ER_20_02,1.491863829,bortezomib
1800,Metadata_clone_number,8,108.1059877,13.51324846,38.94999909,3.89E-36,Cytoplasm_Texture_Correlation_ER_20_02,35.41024011,bortezomib
1801,Metadata_clone_type_indicator,1,0.003986549,0.003986549,0.006688645,0.934904917,Cytoplasm_Texture_Correlation_ER_20_03,0.029232556,bortezomib
1802,Metadata_treatment_time,1,0.055924404,0.055924404,0.093830135,0.759700433,Cytoplasm_Texture_Correlation_ER_20_03,0.119357626,bortezomib
1803,Metadata_batch,4,3.249430643,0.812357661,1.362976155,0.248384043,Cytoplasm_Texture_Correlation_ER_20_03,0.604876309,bortezomib
1804,Metadata_clone_number,8,47.72934268,5.966167835,10.01005454,1.35E-11,Cytoplasm_Texture_Correlation_ER_20_03,10.86934307,bortezomib
1805,Metadata_clone_type_indicator,1,48.6648898,48.6648898,231.2443168,1.25E-34,Cytoplasm_Texture_Correlation_Mito_10_01,33.90427331,bortezomib
1806,Metadata_treatment_time,1,1.525970873,1.525970873,7.251061154,0.007722667,Cytoplasm_Texture_Correlation_Mito_10_01,2.1122327,bortezomib
1807,Metadata_batch,4,1.458038853,0.364509713,1.732065971,0.144583547,Cytoplasm_Texture_Correlation_Mito_10_01,0.839881124,bortezomib
1808,Metadata_clone_number,8,125.3391377,15.66739221,74.44782926,2.53E-54,Cytoplasm_Texture_Correlation_Mito_10_01,53.59708558,bortezomib
1809,Metadata_clone_type_indicator,1,53.7959819,53.7959819,248.248671,2.89E-36,Cytoplasm_Texture_Correlation_Mito_10_03,35.5388615,bortezomib
1810,Metadata_treatment_time,1,0.972847782,0.972847782,4.489334715,0.035413056,Cytoplasm_Texture_Correlation_Mito_10_03,1.450836591,bortezomib
1811,Metadata_batch,4,1.911698726,0.477924682,2.205446631,0.069971815,Cytoplasm_Texture_Correlation_Mito_10_03,1.155076863,bortezomib
1812,Metadata_clone_number,8,121.0730762,15.13413452,69.83846469,2.28E-52,Cytoplasm_Texture_Correlation_Mito_10_03,51.64165526,bortezomib
1813,Metadata_clone_type_indicator,1,48.86307046,48.86307046,155.7925397,1.82E-26,Cytoplasm_Texture_Correlation_Mito_20_00,25.74065348,bortezomib
1814,Metadata_treatment_time,1,0.380206248,0.380206248,1.212230351,0.272291094,Cytoplasm_Texture_Correlation_Mito_20_00,0.564966563,bortezomib
1815,Metadata_batch,4,3.206303089,0.801575772,2.555703604,0.040289237,Cytoplasm_Texture_Correlation_Mito_20_00,1.394810957,bortezomib
1816,Metadata_clone_number,8,92.78716387,11.59839548,36.97973687,7.54E-35,Cytoplasm_Texture_Correlation_Mito_20_00,34.12273494,bortezomib
1817,Metadata_clone_type_indicator,1,3.24726685,3.24726685,5.909256109,0.015994989,Cytoplasm_Texture_Correlation_Mito_20_01,1.796016043,bortezomib
1818,Metadata_treatment_time,1,0.02335523,0.02335523,0.042500983,0.83688966,Cytoplasm_Texture_Correlation_Mito_20_01,0.077331798,bortezomib
1819,Metadata_batch,4,5.911084153,1.477771038,2.689193078,0.032566922,Cytoplasm_Texture_Correlation_Mito_20_01,1.487223283,bortezomib
1820,Metadata_clone_number,8,52.08586145,6.510732681,11.84799053,1.24E-13,Cytoplasm_Texture_Correlation_Mito_20_01,12.90761689,bortezomib
1821,Metadata_clone_type_indicator,1,33.41092747,33.41092747,93.18870186,3.54E-18,Cytoplasm_Texture_Correlation_Mito_20_02,17.45112733,bortezomib
1822,Metadata_treatment_time,1,1.555958247,1.555958247,4.339829518,0.038576079,Cytoplasm_Texture_Correlation_Mito_20_02,1.413681915,bortezomib
1823,Metadata_batch,4,3.715580756,0.928895189,2.590845074,0.038098703,Cytoplasm_Texture_Correlation_Mito_20_02,1.419089805,bortezomib
1824,Metadata_clone_number,8,97.46562481,12.1832031,33.98100465,8.25E-33,Cytoplasm_Texture_Correlation_Mito_20_02,32.08335911,bortezomib
1825,Metadata_clone_type_indicator,1,1.05545131,1.05545131,1.932201678,0.166152722,Cytoplasm_Texture_Correlation_Mito_20_03,0.77949254,bortezomib
1826,Metadata_treatment_time,1,0.000451743,0.000451743,0.000827001,0.977088244,Cytoplasm_Texture_Correlation_Mito_20_03,0.010066212,bortezomib
1827,Metadata_batch,4,3.91485583,0.978713958,1.791719555,0.132165924,Cytoplasm_Texture_Correlation_Mito_20_03,0.878880503,bortezomib
1828,Metadata_clone_number,8,50.83327591,6.354159488,11.6324813,2.12E-13,Cytoplasm_Texture_Correlation_Mito_20_03,12.67298483,bortezomib
1829,Metadata_clone_type_indicator,1,40.90322619,40.90322619,65.30187359,7.45E-14,Cytoplasm_Texture_Correlation_Mito_5_02,13.1278973,bortezomib
1830,Metadata_treatment_time,1,1.186983142,1.186983142,1.895014901,0.170265949,Cytoplasm_Texture_Correlation_Mito_5_02,0.768872195,bortezomib
1831,Metadata_batch,4,1.164287805,0.291071951,0.464695466,0.761588833,Cytoplasm_Texture_Correlation_Mito_5_02,0.118279432,bortezomib
1832,Metadata_clone_number,8,80.68586522,10.08573315,16.10184166,4.89E-18,Cytoplasm_Texture_Correlation_Mito_5_02,17.3108868,bortezomib
1833,Metadata_clone_type_indicator,1,14.06322863,14.06322863,36.60779714,7.60E-09,Cytoplasm_Texture_Correlation_RNA_20_00,8.119339843,bortezomib
1834,Metadata_treatment_time,1,0.101641488,0.101641488,0.264581561,0.607590827,Cytoplasm_Texture_Correlation_RNA_20_00,0.216388792,bortezomib
1835,Metadata_batch,4,1.550125556,0.387531389,1.008777631,0.404158725,Cytoplasm_Texture_Correlation_RNA_20_00,0.393448041,bortezomib
1836,Metadata_clone_number,8,111.2112595,13.90140744,36.18656262,2.55E-34,Cytoplasm_Texture_Correlation_RNA_20_00,33.59295357,bortezomib
1837,Metadata_clone_type_indicator,1,0.257133294,0.257133294,0.485145644,0.486956486,Cytoplasm_Texture_Correlation_RNA_20_01,0.312509845,bortezomib
1838,Metadata_treatment_time,1,0.002349085,0.002349085,0.004432131,0.946991013,Cytoplasm_Texture_Correlation_RNA_20_01,0.023654143,bortezomib
1839,Metadata_batch,4,4.893097194,1.223274299,2.308009934,0.059592189,Cytoplasm_Texture_Correlation_RNA_20_01,1.22481066,bortezomib
1840,Metadata_clone_number,8,64.75198016,8.09399752,15.27133097,3.28E-17,Cytoplasm_Texture_Correlation_RNA_20_01,16.48417681,bortezomib
1841,Metadata_clone_type_indicator,1,11.55486797,11.55486797,35.02609652,1.50E-08,Cytoplasm_Texture_Correlation_RNA_20_02,7.823001919,bortezomib
1842,Metadata_treatment_time,1,1.217597882,1.217597882,3.690886047,0.056215248,Cytoplasm_Texture_Correlation_RNA_20_02,1.250145867,bortezomib
1843,Metadata_batch,4,1.455629868,0.363907467,1.103107202,0.356440932,Cytoplasm_Texture_Correlation_RNA_20_02,0.44801243,bortezomib
1844,Metadata_clone_number,8,115.7081528,14.4635191,43.84304673,3.59E-39,Cytoplasm_Texture_Correlation_RNA_20_02,38.44497431,bortezomib
1845,Metadata_clone_type_indicator,1,0.054222542,0.054222542,0.084124459,0.772101945,Cytoplasm_Texture_Correlation_RNA_20_03,0.112325353,bortezomib
1846,Metadata_treatment_time,1,0.027385888,0.027385888,0.04248829,0.836913675,Cytoplasm_Texture_Correlation_RNA_20_03,0.077319336,bortezomib
1847,Metadata_batch,4,3.169785294,0.792446323,1.22945396,0.299781432,Cytoplasm_Texture_Correlation_RNA_20_03,0.52319527,bortezomib
1848,Metadata_clone_number,8,51.54448854,6.443061067,9.996193699,1.40E-11,Cytoplasm_Texture_Correlation_RNA_20_03,10.85364955,bortezomib
1849,Metadata_clone_type_indicator,1,5.401832348,5.401832348,11.34707118,0.00091579,Cytoplasm_Texture_DifferenceEntropy_ER_20_03,3.038204187,bortezomib
1850,Metadata_treatment_time,1,1.509014871,1.509014871,3.16983165,0.076616644,Cytoplasm_Texture_DifferenceEntropy_ER_20_03,1.115676876,bortezomib
1851,Metadata_batch,4,2.799173206,0.699793301,1.469983496,0.212936623,Cytoplasm_Texture_DifferenceEntropy_ER_20_03,0.671749637,bortezomib
1852,Metadata_clone_number,8,118.0041965,14.75052456,30.98490313,1.15E-30,Cytoplasm_Texture_DifferenceEntropy_ER_20_03,29.94104959,bortezomib
1853,Metadata_clone_type_indicator,1,1.597856631,1.597856631,3.883412428,0.050225477,Cytoplasm_Texture_DifferenceVariance_DNA_20_03,1.29907593,bortezomib
1854,Metadata_treatment_time,1,0.270844287,0.270844287,0.658256848,0.418196578,Cytoplasm_Texture_DifferenceVariance_DNA_20_03,0.378619526,bortezomib
1855,Metadata_batch,4,2.707238442,0.67680961,1.644910314,0.164681,Cytoplasm_Texture_DifferenceVariance_DNA_20_03,0.783356504,bortezomib
1856,Metadata_clone_number,8,51.41450415,6.426813019,15.61965264,1.47E-17,Cytoplasm_Texture_DifferenceVariance_DNA_20_03,16.8327765,bortezomib
1857,Metadata_clone_type_indicator,1,2.919750029,2.919750029,5.893977009,0.016129996,Cytoplasm_Texture_DifferenceVariance_ER_20_03,1.79236575,bortezomib
1858,Metadata_treatment_time,1,2.022672126,2.022672126,4.083083445,0.044725762,Cytoplasm_Texture_DifferenceVariance_ER_20_03,1.349442255,bortezomib
1859,Metadata_batch,4,2.758397955,0.689599489,1.392065585,0.23826519,Cytoplasm_Texture_DifferenceVariance_ER_20_03,0.622939402,bortezomib
1860,Metadata_clone_number,8,113.0384298,14.12980372,28.52324255,8.04E-29,Cytoplasm_Texture_DifferenceVariance_ER_20_03,28.094905,bortezomib
1861,Metadata_clone_type_indicator,1,14.01339813,14.01339813,28.65933653,2.48E-07,Cytoplasm_Texture_DifferenceVariance_Mito_20_01,6.60481435,bortezomib
1862,Metadata_treatment_time,1,0.233451945,0.233451945,0.477441503,0.490431277,Cytoplasm_Texture_DifferenceVariance_Mito_20_01,0.30942184,bortezomib
1863,Metadata_batch,4,2.597357001,0.64933925,1.327988538,0.261052322,Cytoplasm_Texture_DifferenceVariance_Mito_20_01,0.583272439,bortezomib
1864,Metadata_clone_number,8,36.81468522,4.601835652,9.411390112,6.50E-11,Cytoplasm_Texture_DifferenceVariance_Mito_20_01,10.18714073,bortezomib
1865,Metadata_clone_type_indicator,1,22.21432153,22.21432153,54.21678353,5.38E-12,Cytoplasm_Texture_Entropy_AGP_20_01,11.26928179,bortezomib
1866,Metadata_treatment_time,1,0.12533219,0.12533219,0.305888623,0.580867711,Cytoplasm_Texture_Entropy_AGP_20_01,0.235922764,bortezomib
1867,Metadata_batch,4,5.484626026,1.371156506,3.346476073,0.011270946,Cytoplasm_Texture_Entropy_AGP_20_01,1.948039632,bortezomib
1868,Metadata_clone_number,8,64.59618422,8.074523028,19.70686642,1.86E-21,Cytoplasm_Texture_Entropy_AGP_20_01,20.72939656,bortezomib
1869,Metadata_clone_type_indicator,1,0.534335814,0.534335814,0.875419746,0.350653187,Cytoplasm_Texture_Entropy_ER_20_00,0.45512221,bortezomib
1870,Metadata_treatment_time,1,1.380622191,1.380622191,2.261918247,0.134258925,Cytoplasm_Texture_Entropy_ER_20_00,0.872056835,bortezomib
1871,Metadata_batch,4,2.301323666,0.575330917,0.942583356,0.440480565,Cytoplasm_Texture_Entropy_ER_20_00,0.356073249,bortezomib
1872,Metadata_clone_number,8,77.9613658,9.745170725,15.96583021,6.66E-18,Cytoplasm_Texture_Entropy_ER_20_00,17.17654655,bortezomib
